season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,7,PHI,REG,MIN,19,23,326,3,0,3,-10,0,0,284,90,9,18.90667418378871,17.924261611440908,0,23,45,0,0,0,5,-7.184854001140094,0,19,23,326,3,0,0,284,90,9,21.526996093103662,0,0,40,2,20,6,23,0,2.0,15.0,8,2,42,3,1,0,0,0,0,0,0,0,0,8,64,4,0,0,7,186,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,42,,0,42,0,4,4,0,0,1.0,0,0,0,0,0
2025,7,PIT,REG,CIN,23,34,249,4,2,0,0,0,0,309,143,12,13.311911904311273,4.880153861912814,0,20,147,0,0,0,7,6.391976104408968,0,23,33,249,4,0,0,309,143,12,13.432846577838063,0,0,44,0,26,3,14,0,2.0,14.0,6,0,0,6,0,0,0,0,0,0,0,0,0,7,59,5,2,27,6,179,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,7,SEA,REG,HOU,17,32,213,1,2,2,-15,1,1,280,80,9,-10.983927926970681,-4.435563395763266,0,33,118,2,0,0,7,-1.1994721797578576,0,17,29,213,1,1,1,280,80,9,-5.1829996637906985,0,0,41,4,20,10,45,0,3.0,31.0,7,1,23,12,0,0,0,0,0,0,0,0,0,12,93,4,5,67,4,116,2,3,0,1,47.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,26;47,,53,73,0,53,3,3,0,0,1.0,0,0,0,0,0
2025,7,SF,REG,ATL,17,26,152,0,1,1,-2,0,0,132,100,10,1.968226376034634,1.154978449145953,0,39,174,2,0,0,12,-1.7518074903346132,0,17,24,152,0,0,0,132,100,10,4.6142768231670725,0,0,35,0,28,4,16,1,2.0,11.0,5,0,0,2,0,0,0,0,0,0,1,1,0,3,25,1,1,8,2,53,2,2,0,0,55.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,55;43,,,98,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,7,TB,REG,DET,28,50,228,1,1,4,-18,1,0,478,107,11,-25.048290733687832,-9.447585046291351,0,12,41,0,0,0,2,1.5655925021274015,0,28,50,228,1,1,1,478,107,11,-24.802573287600904,0,0,35,3,39,7,33,1,4.0,26.0,9,1,13,2,0,0,0,0,1,1,1,1,0,6,35,5,3,34,4,95,1,1,0,0,53.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,0,0,0,0,,0,0,0,0,0
2025,7,TEN,REG,NE,25,34,255,1,1,5,-39,1,1,226,132,14,-11.742684764254212,6.665890011936426,0,12,39,0,0,0,1,-2.7508370465948246,0,25,32,255,1,0,0,226,132,14,5.945108379205411,0,0,41,1,35,6,27,0,4.0,22.0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,1,15,3,84,2,2,0,0,50.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,49;50,,,99,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,WAS,REG,DAL,16,32,219,1,1,4,-14,1,1,316,88,8,-19.954931111249607,-11.903719459810565,0,28,136,2,0,0,8,5.790993408285547,0,16,31,219,1,0,0,316,88,8,-9.883332914439961,0,0,30,3,37,3,5,0,1.0,7.0,5,0,0,7,0,0,1,0,0,0,0,0,0,11,118,1,1,8,8,209,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,ATL,REG,MIA,21,31,173,0,0,1,-5,0,0,285,75,7,-5.867928963794839,2.4710270762443542,0,17,45,1,1,1,4,-10.502074398148562,0,21,30,173,0,0,0,285,75,7,-2.4965351583086886,0,0,38,2,42,5,16,0,1.0,8.0,2,0,0,3,0,0,0,0,0,0,0,0,0,8,76,1,2,11,6,131,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,BAL,REG,CHI,17,22,186,1,0,2,-8,0,0,209,42,8,5.315543281004171,10.720725492997603,0,35,177,2,0,0,14,7.37047940219054,0,17,22,186,1,1,0,209,42,8,7.560694383574498,0,0,42,2,24,6,16,1,1.0,9.0,4,1,9,2,0,0,0,0,0,0,0,0,0,6,45,2,0,0,5,154,3,3,0,0,42.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,42;28;32,,,102,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,8,BUF,REG,CAR,14,23,185,1,0,2,-20,0,0,147,116,10,8.423088424387755,-9.345733860264653,0,35,245,4,0,0,12,12.207044504844816,0,14,23,185,1,0,0,147,116,10,12.255672838829923,0,0,38,0,36,7,42,2,7.0,45.0,9,1,24,1,0,0,0,0,0,0,2,2,0,7,60,2,3,14,2,44,2,2,0,0,45.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,45;43,,,88,0,0,4,5,1,0,0.8,0,0,0,0,0
2025,8,CAR,REG,BUF,16,24,175,0,1,7,-45,1,1,195,51,11,-12.860889769130974,3.698212037915769,0,28,114,1,1,1,7,-7.483066802204121,0,16,23,175,0,0,0,195,51,11,2.820920895170825,0,0,33,3,39,4,10,0,2.0,20.0,3,0,0,4,0,0,0,0,1,2,0,0,0,4,20,3,2,13,6,156,1,2,1,0,48.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,48,32,,48,32,0,0,1,1,0,0.0,0,0,0,0,0
2025,8,CHI,REG,BAL,25,38,285,0,1,1,-9,0,0,310,125,13,1.0999335164201207,7.888272830418178,0,23,96,1,0,0,5,0.4128671477374155,0,25,35,285,0,0,0,310,125,13,6.68299723934999,0,0,40,1,33,4,12,1,2.0,8.0,3,0,0,1,0,0,0,0,1,1,0,0,0,11,79,6,1,8,6,157,3,4,1,0,47.0,0.75,0,0,2,1,0,0,0,0,0,0,1,0,32;39;47,58,,118,58,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,CIN,REG,NYJ,21,34,223,2,0,1,-6,0,0,216,152,11,3.1859004099274553,-8.001695799105095,0,23,181,3,0,0,12,12.15586738823913,0,21,33,223,2,0,0,216,152,11,6.399961093196509,0,0,43,1,39,3,4,0,0.0,0.0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,15,1,0,0,5,114,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,8,CLE,REG,NE,21,35,156,2,2,1,-11,0,0,195,88,7,-19.84580293446636,-5.337651480327953,0,16,68,0,0,0,4,1.350315963383764,0,21,33,156,2,0,0,195,88,7,-16.99213274833603,0,0,39,2,32,11,52,2,6.0,37.0,8,1,7,3,0,0,0,0,0,0,1,1,0,5,31,3,1,7,6,131,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,DAL,REG,DEN,22,35,246,1,2,2,-15,0,0,262,78,12,1.3493161282435548,-1.3649272067206246,0,31,108,2,1,0,8,2.5056544059189036,0,22,35,246,1,0,0,262,78,12,4.829498374315772,0,0,32,1,29,3,5,0,0.0,0.0,1,1,7,2,0,0,0,0,1,1,0,0,0,9,80,5,0,0,3,86,1,1,0,0,24.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,8,DEN,REG,DAL,19,29,247,4,1,0,0,0,0,299,81,15,14.092828136220142,8.968410944497144,0,28,179,2,0,0,8,6.416155812796205,0,19,27,247,4,0,0,299,81,15,15.502120908632442,0,0,29,2,50,3,17,1,2.0,15.0,8,2,36,12,0,0,0,0,0,0,0,0,0,7,42,3,2,26,4,119,1,1,0,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,8,GB,REG,PIT,29,37,360,3,0,0,0,0,0,194,245,17,22.352007517259448,13.540970938546318,1,26,94,1,0,0,5,-3.3783176579745486,0,29,35,360,3,1,0,194,245,17,24.115254171491312,1,0,39,0,22,5,23,1,3.0,17.0,5,0,0,5,0,1,0,0,1,1,1,1,0,5,47,4,4,17,5,119,2,4,2,0,28.0,0.5,0,2,0,0,0,0,0,0,0,1,1,0,28;25,57;44,,53,101,0,3,3,0,0,1.0,0,0,0,0,0
2025,8,HOU,REG,SF,30,39,318,2,1,0,0,0,0,338,146,16,19.188032113091264,8.515917784289309,0,36,157,0,0,0,7,-1.7961320135784566,0,30,38,318,2,0,0,338,146,16,19.693896270723723,0,0,25,1,19,4,24,1,2.0,18.0,6,1,0,5,0,0,0,0,0,0,0,0,0,8,55,3,2,11,3,70,4,4,0,0,37.0,1.0,0,0,4,0,0,0,0,0,0,0,0,0,33;34;37;30,,,134,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,IND,REG,TEN,21,31,272,3,0,3,-16,0,0,267,110,14,11.726610737759284,7.135976957423346,0,18,164,2,0,0,7,8.113839974626899,0,21,28,272,3,0,0,267,110,14,16.693115070019513,0,0,43,1,25,8,33,0,4.0,31.0,7,1,0,4,0,0,0,0,0,0,0,0,0,3,32,2,2,33,2,42,1,1,0,0,43.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,8,KC,REG,WAS,25,34,299,3,2,3,-15,0,0,219,173,16,13.728703663044143,10.903219971805811,0,30,148,1,1,0,10,2.8222263775533065,0,25,32,299,3,1,0,219,173,16,15.177524134865962,0,0,28,0,36,3,15,1,2.0,13.0,4,2,10,3,0,0,0,0,2,2,0,0,0,9,95,4,2,13,2,46,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,8,LAC,REG,MIN,18,25,227,3,1,2,-15,0,0,206,75,13,11.607531543715911,9.111668666203817,0,43,207,1,0,0,14,2.650265364579405,0,18,24,227,3,0,0,206,75,13,15.538929641025195,0,0,32,1,13,7,30,1,5.0,27.0,8,1,15,7,0,0,0,0,0,0,0,0,0,8,46,2,1,0,3,75,3,4,1,0,45.0,0.75,0,0,1,2,0,0,0,0,0,1,0,0,43;34;45,49,,122,49,0,4,4,0,0,1.0,0,0,0,0,0
2025,8,MIA,REG,ATL,21,27,205,4,0,1,-8,0,0,101,148,10,6.220961127550506,2.2629392367822154,0,37,141,0,0,0,11,3.051628098370562,0,21,27,205,4,0,0,101,148,10,8.173403580327683,0,0,30,1,27,4,10,0,1.0,5.0,4,0,0,2,0,0,0,0,0,0,1,1,0,4,54,5,2,9,2,57,2,2,0,0,36.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,34;36,,,70,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,8,MIN,REG,LAC,18,31,157,1,1,5,-27,1,0,108,126,9,-12.750770827506445,-11.791805922985077,0,11,34,0,0,0,1,-7.18839368323097,0,18,30,157,1,0,0,108,126,9,-4.033300278692282,0,0,46,1,33,10,30,0,2.0,15.0,8,1,0,2,0,0,0,0,1,1,0,0,0,8,66,3,0,0,5,135,1,2,1,0,54.0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,54,53,,54,53,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,NE,REG,CLE,18,24,282,3,1,6,-37,1,0,277,80,11,6.421182738901681,18.714007476101752,0,35,177,0,1,1,10,-6.168739236483816,0,18,23,282,3,0,0,277,80,11,15.05168801263783,0,0,27,1,33,7,23,0,1.0,11.0,2,2,33,8,0,0,1,0,1,1,0,0,0,7,54,4,1,8,2,55,3,3,0,0,42.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,36;32;42,,,110,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,8,NO,REG,TB,32,51,264,0,2,5,-37,0,0,419,97,13,-22.082896091348562,-6.080386459827423,0,15,48,0,1,1,5,-6.294308311538771,0,32,50,264,0,1,1,419,97,13,-18.351491144173384,0,0,34,0,32,2,17,2,3.0,28.0,4,0,0,4,0,0,0,0,0,0,1,1,0,8,40,6,1,8,6,142,1,1,0,0,48.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,0,0,0,0,,0,0,0,0,0
2025,8,NYG,REG,PHI,14,24,193,1,0,5,-15,0,0,235,72,9,3.372110629519341,1.8181299621408635,0,21,68,1,0,0,5,1.0448746601468883,0,14,22,193,1,0,0,235,72,9,9.919948489798923,0,0,33,0,28,3,22,0,4.0,28.0,5,0,0,4,0,0,0,0,0,0,0,0,0,7,54,3,0,0,5,145,2,2,0,0,47.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,47;34,,,81,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,NYJ,REG,CIN,22,33,248,2,0,0,0,0,0,184,152,13,16.242679117939325,5.570480724175771,1,37,254,2,0,0,11,5.550307312261005,1,22,30,248,2,0,0,184,152,13,19.241507287829073,1,0,30,0,30,3,13,0,1.0,6.0,2,0,0,7,0,0,0,0,0,0,0,0,0,4,25,3,3,38,6,150,3,3,0,0,46.0,1.0,0,2,0,1,0,0,0,0,0,0,0,0,46;25;24,,,95,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,PHI,REG,NYG,15,20,179,4,0,4,-28,0,0,147,87,10,8.026514688373709,9.823632687330246,0,33,276,1,0,0,12,12.976867634279188,0,15,20,179,4,0,0,147,87,10,13.971651525103653,0,0,35,0,14,7,19,0,5.0,15.0,6,0,0,4,0,0,0,0,0,0,0,0,0,5,30,1,1,17,3,99,1,2,1,0,40.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,40,58,,40,58,0,5,5,0,0,1.0,0,0,0,0,0
2025,8,PIT,REG,GB,24,36,219,2,0,3,-17,0,0,240,88,10,-4.052352931075593,4.962281417101622,0,18,93,0,0,0,5,-1.2507741656445432,0,24,32,219,2,1,1,240,88,10,-0.6927380332029186,0,0,41,0,32,1,1,1,0.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,6,65,3,2,21,6,123,4,4,0,0,56.0,1.0,0,0,0,1,3,0,0,0,0,0,0,0,56;50;48;56,,,210,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,SF,REG,HOU,19,32,193,2,1,2,-18,0,0,319,64,10,-2.791569479173515,-2.3466238091068883,1,10,48,0,0,0,3,0.9891126414295286,0,19,31,193,2,0,0,319,64,10,0.8563454585820436,1,0,45,1,45,3,8,0,0.0,0.0,2,1,26,2,0,1,0,0,1,1,0,0,0,4,30,5,0,0,5,151,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,8,TB,REG,NO,15,24,152,0,0,3,-28,1,1,162,86,8,-1.7703624639505273,-9.644939750432968,0,29,88,1,1,0,5,-6.51483526178299,0,15,24,152,0,0,0,162,86,8,5.134059490407004,0,0,41,0,32,5,32,2,5.0,37.0,8,2,3,7,1,0,0,0,0,0,2,2,0,4,25,0,1,8,2,50,3,3,0,0,55.0,1.0,0,0,0,0,3,0,0,0,0,0,0,0,55;52;54,,,161,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,TEN,REG,IND,22,38,259,1,1,4,-31,0,0,328,101,13,-7.903359759788102,-7.154050952679402,0,25,113,1,0,0,5,2.595340423169546,0,22,37,259,1,0,0,328,101,13,-0.18557561369379982,0,0,35,0,12,5,27,0,3.0,16.0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,34,3,0,0,7,175,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,58,,0,58,0,2,2,0,0,1.0,0,0,0,0,0
2025,8,WAS,REG,KC,21,30,213,1,2,2,-13,0,0,162,122,9,-7.404169346555136,1.1250343918800354,0,20,60,0,1,0,4,-2.0106815637554973,0,21,30,213,1,0,0,162,122,9,-3.0931440732674673,0,0,47,1,23,4,9,2,3.0,15.0,7,2,1,3,0,0,0,0,0,0,0,0,0,3,35,0,1,14,3,67,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,9,ARI,REG,DAL,21,31,261,2,0,5,-40,0,0,248,127,14,7.010368498253448,7.376096371946664,0,29,119,1,1,0,9,0.12887395697180182,0,21,29,261,2,0,0,248,127,14,16.809535870074107,0,0,42,1,27,6,42,4,5.0,40.0,9,1,0,6,0,0,0,0,1,2,2,2,0,2,10,1,1,5,4,102,2,2,0,0,48.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,48;34,,,82,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,9,ATL,REG,NE,22,37,221,3,0,1,-4,1,0,304,53,13,3.742431711216262,4.721757944892435,0,16,71,0,0,0,3,0.022524551139213145,0,22,34,221,3,0,0,304,53,13,7.531137427824355,0,0,48,0,18,7,46,2,6.0,38.0,6,1,17,3,0,0,0,0,1,1,1,1,0,5,40,6,2,28,5,120,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0
2025,9,BAL,REG,MIA,18,23,204,4,0,2,-16,0,0,207,91,11,10.401708490913734,18.104419889657393,0,31,150,0,0,0,7,-0.9445660525234416,0,18,23,204,4,0,0,207,91,11,13.562464855145663,0,0,40,1,25,3,5,2,2.0,16.0,5,1,9,4,0,0,0,0,0,0,2,2,0,5,56,3,1,17,3,77,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,9,BUF,REG,KC,23,26,273,1,0,3,-10,0,0,133,169,13,9.603388036164688,18.442466139793396,0,35,141,3,0,0,9,4.973165787101829,0,23,25,273,1,0,0,133,169,13,15.05459545229678,0,0,27,0,28,5,20,0,3.0,24.0,15,1,0,5,0,0,0,0,0,0,0,0,0,4,40,6,2,14,4,105,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,4,4,0,0,1.0,0,0,0,0,0
2025,9,CAR,REG,GB,11,20,102,0,1,1,0,1,0,125,23,6,-3.305482862138888,-11.497365173540617,0,33,163,2,0,0,11,8.415791934352821,0,11,19,102,0,0,0,125,23,6,-2.8900692652969155,0,0,36,1,39,4,18,1,1.0,8.0,6,1,36,4,0,0,0,0,1,1,1,1,0,5,39,3,0,0,3,70,1,1,0,0,49.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,1,2,1,0,0.5,1,1,0,0,49
2025,9,CHI,REG,CIN,22,37,302,4,0,2,-9,0,0,295,190,17,18.818404363642347,-0.14702388468910665,0,37,283,2,0,0,11,16.073297424358316,0,22,34,302,4,0,0,295,190,17,23.221029628311133,0,0,38,1,27,4,23,1,3.0,21.0,5,2,6,7,0,0,0,0,0,0,1,1,0,7,43,5,0,0,6,134,2,3,0,1,36.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,24;36,,47,60,0,47,5,5,0,0,1.0,0,0,0,0,0
2025,9,CIN,REG,CHI,31,47,470,4,2,3,-21,1,1,427,183,22,16.731745319796122,2.815685404671563,1,15,46,0,0,0,3,-1.7252477626898326,0,31,45,470,4,0,0,427,183,22,28.404808962252602,1,1,37,0,48,2,9,0,2.0,9.0,7,0,0,6,0,0,0,0,0,0,0,0,0,7,49,7,2,12,8,297,2,3,1,0,41.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,41;33,54,,74,54,0,4,4,0,0,1.0,0,0,0,0,0
2025,9,DAL,REG,ARI,24,39,250,1,1,5,-40,0,0,400,91,14,-4.5026787937891255,-0.4851244390010834,0,21,123,0,0,0,8,3.3821345303440467,0,24,36,250,1,4,2,400,89,14,-2.3216609065743143,0,1,39,1,33,8,46,0,5.0,40.0,11,0,0,2,0,0,0,0,2,2,0,0,0,6,55,6,1,6,6,151,1,2,1,0,26.0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,26,68,,26,68,0,2,2,0,0,1.0,0,0,0,0,0
2025,9,DEN,REG,HOU,18,37,173,2,1,1,-2,0,0,441,92,9,-3.500159671231928,-10.228743447976953,1,23,100,0,0,0,6,-2.079911209888819,0,18,34,173,2,0,0,441,92,9,-1.0171831173867087,1,0,43,0,34,4,25,0,4.0,25.0,7,0,0,6,0,1,0,0,0,0,0,0,0,4,41,6,4,30,3,76,1,2,0,1,34.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,34,,51,34,0,51,1,1,0,0,1.0,1,1,0,0,34
2025,9,DET,REG,MIN,25,37,284,2,0,5,-44,0,0,249,141,11,4.1288096063833954,-2.515587459007899,0,20,65,1,1,1,3,-4.567611917620525,0,25,36,284,2,0,0,249,141,11,14.93261122860713,0,0,35,1,25,7,34,0,5.0,27.0,9,1,0,3,0,0,0,0,0,0,0,0,0,10,76,4,2,15,6,170,1,2,0,1,41.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,41,,45,41,0,45,3,3,0,0,1.0,0,0,0,0,0
2025,9,GB,REG,CAR,26,37,273,0,1,1,-8,0,0,325,101,13,5.899998472000961,9.10083600452968,0,25,104,1,1,1,7,-3.2208459966641385,0,26,35,273,0,0,0,325,101,13,8.626310540059139,0,0,25,0,46,1,2,1,1.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,7,42,5,2,6,3,68,2,3,1,0,49.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,49;27,43,,76,43,0,1,1,0,0,1.0,0,0,0,0,0
2025,9,HOU,REG,DEN,23,40,216,0,0,4,-25,0,0,331,69,11,-2.5921751130592905,-11.836634232447697,0,28,77,0,0,0,3,-8.155512939556502,0,23,39,216,0,0,0,331,69,11,3.130128855996301,0,0,28,0,36,4,16,0,1.0,2.0,4,1,0,7,0,0,0,0,0,0,1,1,0,4,29,6,4,62,3,85,5,6,1,0,41.0,0.8333333333333334,0,1,1,3,0,0,0,0,0,0,1,0,23;41;38;40;41,51,,183,51,0,0,0,0,0,,0,0,0,0,0
2025,9,IND,REG,PIT,31,50,342,1,3,5,-29,2,2,432,88,17,-16.25802781872842,-1.6291015471021335,0,19,55,1,1,0,6,7.334570960782003,0,31,48,342,1,0,0,432,88,17,-0.5869178931262962,0,0,37,0,34,6,25,1,3.0,16.0,4,0,0,3,0,1,0,0,1,1,1,1,0,5,53,3,3,23,4,100,2,2,0,0,53.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,52;53,,,105,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,9,JAX,REG,LV,23,34,220,0,1,1,-4,0,0,289,90,9,-0.7571493166335208,-0.004795103362112333,0,42,151,3,0,0,15,12.839980191946438,0,23,33,220,0,0,0,289,90,9,0.28944748091189565,0,0,32,3,37,5,9,0,2.0,10.0,4,1,0,5,0,0,0,0,1,1,0,0,0,9,80,8,1,4,5,155,3,3,0,0,68.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,68;33;48,,,149,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,9,KC,REG,BUF,15,34,250,0,1,3,-24,0,0,493,64,10,-1.6827208378137617,-4.3897662697167235,1,20,79,2,0,0,5,3.7347359043196775,0,15,29,250,0,0,0,493,64,10,7.41406134359822,1,0,39,0,48,3,12,0,3.0,10.0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,25,6,1,5,5,158,2,2,0,0,46.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,46;19,,,65,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,9,LA,REG,NO,24,32,281,4,0,2,-14,0,0,319,105,14,11.838741028613722,12.67982307941683,0,43,171,1,0,0,13,4.437378544302192,0,24,31,281,4,0,0,319,105,14,15.5717499496437,0,0,19,1,21,2,10,1,1.0,9.0,2,1,7,5,0,0,0,0,0,0,1,1,0,3,32,3,2,11,0,0,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,4,5,1,0,0.8,0,0,0,0,0
2025,9,LAC,REG,TEN,19,29,250,2,1,6,-38,0,0,311,104,12,1.8336171157623544,6.475198268890381,0,30,131,1,1,0,8,1.6938555346569046,0,19,28,250,2,0,0,311,104,12,10.398985734489358,0,0,29,0,22,4,27,1,4.0,27.0,5,0,0,3,0,0,0,0,1,1,0,0,0,3,20,1,2,9,3,72,2,2,0,0,52.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,27;52,,,79,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,9,LV,REG,JAX,29,39,284,4,1,2,-10,0,0,157,196,17,11.396392546725169,1.228547802096919,0,19,57,0,0,0,5,-2.923447342007421,0,29,38,284,4,0,0,157,196,17,13.248170685736172,0,0,55,2,28,7,13,0,1.0,4.0,2,1,0,4,0,0,0,0,0,0,0,0,0,7,55,2,0,0,6,232,1,1,0,0,24.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0
2025,9,MIA,REG,BAL,25,40,261,0,1,2,-16,0,0,271,141,12,3.5116250164788205,-2.951435382301743,0,20,87,0,1,1,4,-9.570615272136596,0,25,37,261,0,1,1,271,141,12,1.845194312736158,0,0,32,4,34,5,19,0,2.0,16.0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,45,5,2,38,4,89,2,3,1,0,49.0,0.6666666666666666,0,0,0,2,0,0,0,0,1,0,0,0,49;43,35,,92,35,0,0,0,0,0,,0,0,0,0,0
2025,9,MIN,REG,DET,14,25,143,2,1,5,-27,0,0,258,33,8,-7.4183446173490415,-0.12288896933845851,0,29,142,1,1,0,8,6.234363409690559,0,14,23,143,2,0,0,258,33,8,2.133573774830438,0,0,33,2,44,10,54,1,5.0,44.0,11,0,0,1,0,0,0,41,1,2,1,1,0,7,56,1,1,7,5,164,2,2,0,0,50.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,50;20,,,70,0,0,3,3,0,0,1.0,0,0,0,0,0
